Quality,Angle,Distance
66,281.06841694773897,760.6578006547869
43,183.1984310032475,512.6676280354181
39,28.947429541479654,168.65730774942668
45,30.497102152258964,614.7710045724807
81,228.02568895901734,181.0546825843674
91,6.64734933547245,863.9374449583945
36,101.08012169041866,694.5079047771529
85,191.83041254966975,242.6287251681478
53,268.1434644068592,911.3753726322007
52,159.66040148237266,628.6090524223582
52,146.66421739612974,981.506750263617
69,133.15554655158553,684.2728316878245
74,315.8002417492693,824.255194536919
29,17.750508244346108,641.5942342340245
78,299.97987331789346,784.8090545546571
24,295.7168474198878,142.83757850290425
87,31.117452415244124,298.11209332079767
65,83.53459214844337,767.2590858890118
50,85.3820820560189,879.0658742229118
60,117.86919112099,678.14973050096
87,350.1515554580004,149.81323533237156
8,69.91487389285066,984.1938485956149
8,268.66140118129056,881.8021808087303
1,175.9152878173115,211.54531327862048
21,187.4358914032695,684.5660376952185
52,118.86384478283712,136.7424503278166
56,26.593404083449535,199.65432260380734
5,295.27466930249983,584.3316723996227
67,273.1744687238585,69.68310047364845
77,128.51214460490172,86.58389679083479
77,65.7672397918921,595.5997387911531
17,75.36778245347492,713.5352826230404
25,40.82555713256479,488.0260870233889
58,70.78230468371981,805.2404879536042
52,78.82188205208236,388.93134550137165
4,74.70581751310249,871.8974878346277
38,115.2554801608368,956.836256846401
27,256.70465662327643,335.9301045343891
21,315.125293621464,647.2381892723347
4,330.4266205200385,27.67782493639148
94,45.73801324333107,656.0206132370403
70,20.20089412106351,630.7967441465086
43,116.22566692019598,703.9123539507249
41,236.77938707649753,345.7525931014731
39,171.4034051784328,31.674644208421256
87,252.6106376366964,505.23597954557454
15,54.787019161616584,581.8047837364354
29,278.5399450607012,10.024002757479277
0,233.4414344560043,311.8324447852758
28,37.95177429704494,307.90988589420033
68,19.783491256326965,368.3246471943292
72,141.85938009263305,296.51676869648827
5,33.07246795367189,535.5414246716601
41,261.02281065573834,307.84152781203625
8,78.14075175414506,237.4573680067501
77,320.93647874579165,194.68310876830895
48,216.48060238880154,286.55961385125863
92,37.42698972728467,524.1643110510948
92,278.1954165740896,1.5617598870482086
50,240.99063834914227,15.13451966397672
86,307.6865367297692,759.1596634722063
7,299.2181644591534,578.2709479171414
71,320.0484815000154,903.2097182987073
62,257.8146502529718,195.0738017570448
65,29.969622217173594,402.04617588612155
98,133.89057933551675,955.7919960823223
40,18.70215621468237,600.876226217644
100,105.69481116815766,756.215124111212
87,8.266072744745223,450.6806264182999
66,127.49818926699757,171.75355356785948
92,166.89941269451873,886.1264270275636
0,336.73703332509325,934.4662757970832
58,45.06617735332914,946.3185430256739
30,23.373024523963384,414.6204781951721
55,19.619104272598666,204.9830572555058
42,240.48279875330587,595.3960300250424
35,24.85436742845957,232.1212281831484
18,85.55796815481754,329.4322763355657
91,162.4554588076894,105.22200294948104
50,305.1346785767489,207.899295325912
2,53.10442104321023,856.1160857023681
76,171.57121014511836,362.5389542888302
8,25.245447009245577,712.5416306240425
63,65.06107946806378,426.89165269014615
97,238.66429113299012,74.04877064856852
39,142.93403767899383,322.30950564003405
75,291.49907352442204,409.40815213192985
50,105.3492752712687,300.54912489584683
80,97.17521236426653,760.6386899937504
25,341.43987928695583,614.8957832505146
30,172.7003350441102,597.8849697219468
39,129.23106696105947,63.46041861416574
73,113.92821459567651,301.63018068753854
9,110.79746558515306,660.5209389987128
98,210.92618470925814,476.5721725215152
99,193.53499449427198,320.44333318369524
70,14.848548673981039,736.8714746422063
97,175.59335577213832,979.1892415594717
41,312.73515397066956,29.022547431433733
39,260.3495075777079,729.0375079080999
56,44.30772699287024,734.1448789677851
78,56.63485115915372,682.4291726306495
75,131.68006942933795,299.06785084728835
2,352.19091940954263,31.77216991977716
21,333.24411662241084,172.9933605201478
15,224.56681996723214,672.4976992285771
48,206.35595298564039,722.953467198258
17,283.73016584340985,247.2928219559988
19,108.65496111560608,534.1864450815533
18,318.3865399014925,197.44004817536097
99,126.3848608949645,359.99248430127875
21,320.4902564132479,105.30523090386967
10,133.58868504948484,666.3712553457644
7,53.480705202338804,76.48490350480198
60,357.22995255911655,727.4824284139561
12,261.04598709802303,316.69556432582334
70,122.84320863219861,407.4819557749865
2,356.66699805987315,150.54198161876099
38,199.10950938968097,293.877802907103
4,95.72991904688972,494.7631677361104
66,244.18163884726238,245.66558656624227
18,13.030929356510498,741.0854085738923
93,171.2343361490712,358.65260517847287
52,31.598076877266045,744.093936762265
60,211.2657268383382,770.7122451257643
18,25.925400715963466,956.4553944779258
96,199.24167968864128,267.544343026215
49,340.81399396741057,773.9086573345735
73,200.9416087909641,783.9079790890655
34,260.46451618989227,644.0457113502415
23,308.008731786199,356.2170418766435
70,160.5459570365056,343.2056614797654
43,302.2005770508035,31.208550907953825
64,208.4761060666679,839.0028781582461
95,139.69033346419906,348.90165313755904
42,76.75884226027095,313.28479914190785
73,278.2136347662158,635.1680608673661
37,208.63629347613266,616.4898749751278
59,299.3375914989736,331.10379893580176
52,127.83512480717454,749.9860502484111
38,184.9503981070264,376.57951602710136
29,160.47388373185075,879.7050557188372
49,151.74974687862093,534.8975203099841
33,173.99791819180268,926.1693827896916
3,41.90762271358342,586.42572431958
47,141.8821343366022,810.5420278716974
49,20.083895159314306,9.253805008404449
60,313.21367197397734,167.75586365787666
11,144.26941711680666,414.79965329756817
52,303.26419573853303,964.5738417616386
35,97.40965696015677,549.527741946974
56,114.96145327412293,529.7925031176617
16,93.01872858047622,486.5503296781941
19,28.69773545445301,841.9935638862519
17,353.55305344315747,388.5841744736994
69,8.783207005438655,814.7065882993026
49,358.17649288324515,607.9881869532243
96,74.3208516233424,534.5819455198643
69,316.515198632983,479.0031258245092
47,314.14663116224324,853.0346772184972
59,116.52585349194838,216.14520998371745
26,291.3208369650749,7.680815572324806
18,351.4761158818881,411.2265377041292
41,188.3703252884469,734.4676658861648
67,291.4130247864723,611.3166891224377
47,139.2606766540005,913.4881144354118
78,280.71705061959005,465.2076921870334
81,119.88063972135303,347.94611112366846
96,98.03654372585791,405.4226332866325
35,228.33089199952272,718.8465345530526
11,259.440737447269,698.4601415364607
66,181.0309733853794,696.8754022002123
70,25.365326587889996,973.0130769459403
31,84.01810988040268,965.8878483844273
73,41.71421919592111,889.7117355427416
57,290.41661482278994,357.3916002266309
47,81.78803362669606,545.0753516226696
54,180.11462863403742,143.20718295824364
51,274.30619874610693,307.45790572051203
47,251.44328756763164,424.92318196740365
20,224.3289128059495,47.780509648768344
74,322.084396724922,196.53630102245168
17,357.0471071690065,419.5983759727717
34,296.19355179873173,37.72056984494743
6,32.13851139128331,597.5194953184354
63,294.9238072616482,32.92235212378591
50,61.01849081481397,112.36213858777411
60,101.94620444462716,538.2878258044585
63,216.51224338131658,834.2032360488736
73,73.58347643706053,566.9711999994074
95,320.92832365434833,959.8808636424594
12,26.69749704902094,107.09296660395817
63,45.864610751169984,101.94598784121357
6,64.03960912008432,448.19547277589544
51,206.93328540917076,527.8901335978201
85,12.770918891844701,504.3106768014681
86,325.9917519598371,868.4018042425414
70,27.743297173210095,356.7691252718377
24,28.01966839400089,523.1416348271972
76,20.568596460445328,664.825309855986
92,127.44382242969604,599.6930738262573
35,201.22114747627108,646.5135193703205
44,340.3765029365291,562.7334401771553
62,34.6792195045017,575.1119272791486
14,43.33506486890293,92.80449231628684
14,290.1694257123688,859.6329213500487
56,34.72251604511801,57.14941542814744
80,338.8693699929695,316.815851521925
27,259.84511908587496,348.79055934788784
45,29.697224877946013,599.8751504031279
68,94.8322358976525,44.49449123975957
93,208.3851799399798,546.3284505352764
23,326.8871568049875,831.67827607171
12,317.1259239163126,128.7781516943609
71,336.26224064265455,0.5067660234497895
13,183.54563863952114,769.95040896483
54,153.1532953533989,954.7370561115933
61,215.60716375775442,932.4355079022681
70,106.01281131733377,961.6753056775168
11,250.5277422889652,871.2829439601248
82,271.66972452759995,296.37156763030316
12,77.22179905159386,822.7322807583917
4,79.203004252347,635.2034177932865
88,137.66741835085122,766.891297355006
91,197.25426190343612,794.0962271473729
41,34.16954208141219,672.4015273301482
21,354.94206593248344,808.5719951672439
28,17.567556803529023,181.81126064665153
80,337.6441693446595,523.1829279505508
18,47.34615035174396,337.66668932314246
6,153.09138829785022,247.6706279804184
50,50.06681859524129,51.344536559292834
61,63.33798082922075,716.4412034015866
74,42.74752156839798,534.1442189178437
50,128.61737184091226,575.0562124591154
95,261.9748202492142,732.8070762154263
78,0.926170651007796,569.7939263470571
14,281.80476021933725,151.64081617553927
23,200.6808778592068,311.860917139386
5,138.54855934363826,895.3832572874555
21,147.0813611944805,523.7298471845097
39,292.0065129253178,165.38100779337017
76,190.38739904829467,863.3654432222618
58,71.39446051294686,827.8210916702723
67,138.65280002274986,780.482762840012
26,351.120692047881,508.95162928814165
21,139.68335728722857,76.5190113123384
30,281.99543325747226,443.96036175080053
83,269.09314122288464,704.3813831760081
54,141.77846541423884,867.1409829630835
86,332.28050168384027,83.88087698782843
85,298.50533591056126,320.3483590447641
81,162.50440740230874,358.2423759771186
90,79.0056927308641,952.3415483854056
91,210.6318419992043,197.63028698054885
69,267.6422056029729,444.17938484362793
58,340.1506107032636,828.51003642519
74,157.08942641818024,262.0254714549299
74,250.49149516016257,500.3132914932554
94,148.96244904086632,29.076765516826477
89,176.14095986686596,262.92228050867385
94,323.34963099621166,845.2351349616289
95,226.14828419249227,917.076302061351
7,27.342806548589103,199.40261640218648
0,241.1819110238936,302.88030743045067
32,207.32577764314746,325.2783074846333
14,255.78157553180543,399.2130093469758
93,49.33172695385898,29.97911139066045
14,198.39882617886127,781.0861469835552
11,297.22508569810435,101.81452519205403
26,60.111099724638905,224.570629297707
96,278.5039179101157,503.7101294504115
85,318.5119151508851,228.26381636786186
6,315.99203635938795,722.2072768259899
57,285.75618398570003,997.8933064063697
64,88.08619943958514,942.383196716021
36,9.678373002010293,108.9295958955927
54,282.0353705776673,807.9247095629775
77,60.67707149537413,694.4240002818725
77,150.2087696335599,343.54096340798037
37,91.15091780350801,396.23855822481926
87,89.2466750201472,738.3163315720549
30,49.07275181224384,270.90990790380476
16,305.9197179284535,498.0074349241671
92,338.405549243821,944.474032158052
88,148.03550423999482,798.7503855125746
11,358.2224411199062,250.67136436280947
5,358.741577889329,542.8017318539431
71,330.1576657587566,913.4672363840726
35,195.64954504326184,289.48000823663864
61,349.7182937921738,190.6999553235238
89,80.23427144133814,993.706600689101
27,244.83796455853326,579.7179281205742
8,251.2331931055077,594.2749013711192
80,122.97391325943941,351.5852106761262
20,307.6050946881675,312.9345909146778
9,43.16116804585118,934.797898890595
16,37.92062498996632,253.78804565216373
41,269.4517528873438,959.6566853616936
19,222.53269525560424,97.97072334968493
91,119.06374736292054,158.6177444489304
100,201.620787309177,760.937781640235
59,29.61889221896398,654.6581141773601
76,92.20052261199446,430.27556987788984
55,164.28151034996014,945.3949990851124
50,326.8470378414216,864.8107330232818
22,223.2877269425024,359.09077897560894
6,39.63391482050364,494.8455176883705
89,114.86122374039562,319.8089398153483
61,316.8848684238408,916.5639581652096
48,166.16195588380586,216.00357072995536
5,313.05499023711764,782.8103423919849
63,331.020253545382,372.7066308054383
5,103.12381268378235,170.77675358817402
3,8.61867837793409,917.8076867502036
67,33.6034296248899,315.3316801453274
79,342.29296894176207,872.4838478726242
2,166.44321191787824,54.14926870100001
3,205.36972957864424,4.004655876539531
51,24.569817659742277,85.15110614675604
35,246.941133153452,608.1456799950425
4,193.75437969271587,785.3079878370129
69,119.15958339249346,680.9562179105747
19,234.64741365277652,74.08755756026886
25,305.84610049597075,493.87567283265054
13,72.46916150133512,53.79724845076106
85,159.8924460333018,248.60062811164374
3,175.6728748690244,743.9728724221745
13,230.43768283803536,887.6541116309385
32,170.33759631640586,12.908533372942399
41,74.80004085888854,919.6737063386805
34,340.8709299783153,947.3984385928661
40,262.4635385194234,233.58430243202088
0,247.0329857451692,109.82562235068471
58,48.959226194674905,545.2819270848487
19,270.72244470441797,461.63088672201945
31,133.76423281397396,229.39114326499632
64,227.20238936979484,556.2585681523515
34,219.25285232367116,455.7852359918015
67,84.89251702174465,66.77050757074743
57,64.92421230377012,674.2600189344897
53,186.18418019145815,2.614016113057671
71,320.64152953632976,371.9783302574421
56,169.56146150904405,601.0918934744074
63,261.32449830713557,5.745685185622906
76,32.84058188629182,640.2593059416542
93,250.25289110654344,5.654603369469657
19,238.04112473213104,99.9903328387679
14,266.6962642648087,79.34331530655425
4,298.4856858628406,437.08753987452707
13,69.31120913684,575.9639948621843
54,227.25946226913055,758.4412457088765
82,153.22019135822367,431.1383959060718
72,142.5740860385313,939.6953262435003
100,277.9706077017185,206.63625835157086
58,356.9574082733501,250.22881909879513
9,47.44362028111117,756.3276904934561
97,352.20085140759227,703.7673070397699
18,191.73507781594694,847.4193022611881
9,272.44655478679897,411.07229727302683
54,124.10349858145767,758.278066904172
21,106.53834764367471,90.24348665697057
90,38.30561203308172,743.1287714343816
93,273.7618886202321,854.9671051357659
26,164.66136865330162,664.1879363579768
97,85.742800395701,407.4714874060371
82,305.6152056763629,194.98714891462475
23,143.03159694395274,739.701917979775
32,84.93800690187796,401.09344569324867
6,9.659888341040496,88.09857098202612
42,54.84959015695364,59.91772281327145
25,194.4070768914295,909.8859638201448
95,270.19505108410453,392.8392445284812
47,105.89936210762521,71.28892338674963
95,92.80440740123309,741.1938736656019
82,129.62189804291845,0.2509101400942626
69,92.80507360764017,342.79765639115146
50,11.995872890645689,323.26046938194975
73,132.98566215974154,763.4018699783328
52,223.75427700198162,630.1442983163791
88,288.3706088855445,53.0580168762097
56,336.4992120977391,699.3856655649182
0,177.76223091612923,169.9085181881309
94,143.459662221602,294.35273360098535
29,227.60295603338355,181.72444526813746
63,276.0485287851169,72.14706131285409
34,341.26786633951525,525.0321309284348
52,21.468946024519596,174.8879833064948
31,283.6885070967218,815.4874273591602
1,49.52772892526371,580.9859712074671
60,205.3357370143799,85.01802151017569
7,121.1958619396933,337.7135578399052
27,9.312719963506586,229.9135763892126
57,357.3959659868603,1.4806261058625259
92,31.407188007739613,415.8547101242196
75,325.1168565656621,612.0254502107688
32,122.28472805382354,99.94247673379897
10,298.3828896301481,875.4652349459258
57,103.6373075535635,108.05877992544255
44,345.5809907907674,894.4289036206907
25,348.6289502257753,122.91325489325978
43,266.2168401721079,617.3241685116619
43,52.435143976571375,997.5817236220994
55,234.3010808300216,404.16081623397605
17,175.14997014246376,853.8866627283544
47,160.39624535905105,905.6227317412333
70,278.9133867876335,653.3513459994003
44,303.7611734470704,260.5346217542283
